C,Gamma,testAcc,trainAcc
1.0000000000000004,0.10750000000000001,93.83333333333334,99.84166666666667
1.0000000000000004,0.11000000000000001,93.8,99.84166666666667
1.0000000000000004,0.11250000000000002,93.76666666666667,99.84166666666667
1.0000000000000004,0.11500000000000002,93.73333333333333,99.84166666666667
1.0000000000000004,0.11750000000000002,93.66666666666667,99.84166666666667
1.0500000000000003,0.01,92.03333333333333,94.18333333333334
1.0500000000000003,0.0125,92.5,94.95833333333334
1.0500000000000003,0.015000000000000001,92.76666666666667,95.60833333333333
1.0500000000000003,0.0175,93.1,96.20833333333334
1.0500000000000003,0.020000000000000004,93.5,96.725
1.0500000000000003,0.022500000000000003,93.73333333333333,97.1
1.0500000000000003,0.025,93.9,97.46666666666667
1.0500000000000003,0.027500000000000004,94.10000000000002,97.825
1.0500000000000003,0.030000000000000006,94.10000000000001,98.04166666666666
1.0500000000000003,0.03250000000000001,94.13333333333335,98.15
1.0500000000000003,0.035,94.13333333333335,98.28333333333333
1.0500000000000003,0.037500000000000006,94.23333333333333,98.41666666666667
1.0500000000000003,0.04000000000000001,94.4,98.61666666666666
1.0500000000000003,0.04250000000000001,94.36666666666667,98.79999999999998
1.0500000000000003,0.045000000000000005,94.43333333333335,98.90833333333333
1.0500000000000003,0.04750000000000001,94.46666666666667,99.025
1.0500000000000003,0.05000000000000001,94.53333333333335,99.1
1.0500000000000003,0.05250000000000001,94.5,99.18333333333334
1.0500000000000003,0.055000000000000014,94.5,99.275
1.0500000000000003,0.05750000000000001,94.43333333333334,99.34166666666667
1.0500000000000003,0.06000000000000001,94.4,99.39999999999999
1.0500000000000003,0.06250000000000001,94.43333333333335,99.46666666666665
1.0500000000000003,0.065,94.46666666666667,99.51666666666665
1.0500000000000003,0.0675,94.43333333333334,99.55833333333332
1.0500000000000003,0.07,94.4,99.59166666666665
1.0500000000000003,0.07250000000000001,94.43333333333335,99.65
1.0500000000000003,0.07500000000000001,94.43333333333335,99.69166666666666
1.0500000000000003,0.07750000000000001,94.50000000000001,99.74166666666665
1.0500000000000003,0.08,94.53333333333333,99.78333333333333
1.0500000000000003,0.0825,94.46666666666668,99.80000000000001
1.0500000000000003,0.085,94.36666666666667,99.80833333333334
1.0500000000000003,0.08750000000000001,94.36666666666669,99.80833333333334
1.0500000000000003,0.09000000000000001,94.30000000000001,99.80833333333334
1.0500000000000003,0.09250000000000001,94.20000000000002,99.80833333333334
1.0500000000000003,0.09500000000000001,94.13333333333334,99.825
1.0500000000000003,0.09750000000000002,94.03333333333333,99.83333333333334
1.0500000000000003,0.10000000000000002,93.9,99.84166666666667
1.0500000000000003,0.10250000000000001,93.86666666666666,99.84166666666667
1.0500000000000003,0.10500000000000001,93.86666666666666,99.84166666666667
1.0500000000000003,0.10750000000000001,93.9,99.84166666666667
1.0500000000000003,0.11000000000000001,93.86666666666666,99.84166666666667
1.0500000000000003,0.11250000000000002,93.73333333333333,99.84166666666667
1.0500000000000003,0.11500000000000002,93.73333333333333,99.85
1.0500000000000003,0.11750000000000002,93.7,99.85
1.1000000000000005,0.01,92.19999999999997,94.26666666666668
1.1000000000000005,0.0125,92.56666666666666,95.05833333333332
1.1000000000000005,0.015000000000000001,92.83333333333333,95.76666666666668
1.1000000000000005,0.0175,93.2,96.35833333333333
1.1000000000000005,0.020000000000000004,93.5,96.79166666666667
1.1000000000000005,0.022500000000000003,93.76666666666667,97.21666666666667
1.1000000000000005,0.025,93.93333333333334,97.575
1.1000000000000005,0.027500000000000004,94.06666666666669,97.91666666666667
1.1000000000000005,0.030000000000000006,94.06666666666668,98.09166666666665
1.1000000000000005,0.03250000000000001,94.10000000000001,98.24166666666666
1.1000000000000005,0.035,94.20000000000002,98.38333333333335
1.1000000000000005,0.037500000000000006,94.23333333333335,98.525
1.1000000000000005,0.04000000000000001,94.4,98.75833333333334
1.1000000000000005,0.04250000000000001,94.43333333333334,98.89166666666665
1.1000000000000005,0.045000000000000005,94.43333333333335,98.99166666666665
1.1000000000000005,0.04750000000000001,94.46666666666667,99.09166666666667
1.1000000000000005,0.05000000000000001,94.50000000000001,99.16666666666667
1.1000000000000005,0.05250000000000001,94.56666666666668,99.275
1.1000000000000005,0.055000000000000014,94.46666666666667,99.31666666666666
1.1000000000000005,0.05750000000000001,94.43333333333335,99.4
1.1000000000000005,0.06000000000000001,94.43333333333335,99.48333333333332
1.1000000000000005,0.06250000000000001,94.46666666666667,99.51666666666668
1.1000000000000005,0.065,94.53333333333335,99.56666666666665
1.1000000000000005,0.0675,94.46666666666667,99.59999999999998
1.1000000000000005,0.07,94.4,99.66666666666666
1.1000000000000005,0.07250000000000001,94.43333333333335,99.70833333333333
1.1000000000000005,0.07500000000000001,94.5,99.775
1.1000000000000005,0.07750000000000001,94.53333333333333,99.79166666666667
1.1000000000000005,0.08,94.50000000000001,99.80000000000001
1.1000000000000005,0.0825,94.50000000000001,99.80833333333334
1.1000000000000005,0.085,94.50000000000001,99.80833333333334
1.1000000000000005,0.08750000000000001,94.53333333333335,99.81666666666666
1.1000000000000005,0.09000000000000001,94.4,99.825
1.1000000000000005,0.09250000000000001,94.26666666666668,99.825
1.1000000000000005,0.09500000000000001,94.13333333333334,99.83333333333334
1.1000000000000005,0.09750000000000002,94.10000000000001,99.84166666666667
1.1000000000000005,0.10000000000000002,93.9,99.84166666666667
1.1000000000000005,0.10250000000000001,93.9,99.84166666666667
1.1000000000000005,0.10500000000000001,93.86666666666667,99.84166666666667
1.1000000000000005,0.10750000000000001,93.9,99.85
1.1000000000000005,0.11000000000000001,93.83333333333333,99.85
1.1000000000000005,0.11250000000000002,93.73333333333333,99.85833333333332
1.1000000000000005,0.11500000000000002,93.7,99.85833333333332
1.1000000000000005,0.11750000000000002,93.7,99.85833333333332
1.1500000000000004,0.01,92.29999999999998,94.38333333333335
1.1500000000000004,0.0125,92.6,95.125
1.1500000000000004,0.015000000000000001,92.83333333333333,95.88333333333333
1.1500000000000004,0.0175,93.33333333333333,96.46666666666667
1.1500000000000004,0.020000000000000004,93.6,96.95
1.1500000000000004,0.022500000000000003,93.73333333333332,97.31666666666665
1.1500000000000004,0.025,93.93333333333334,97.675
1.1500000000000004,0.027500000000000004,94.03333333333335,98.025
1.1500000000000004,0.030000000000000006,94.03333333333333,98.15
1.1500000000000004,0.03250000000000001,94.06666666666668,98.31666666666666
1.1500000000000004,0.035,94.20000000000002,98.45
1.1500000000000004,0.037500000000000006,94.33333333333334,98.65
1.1500000000000004,0.04000000000000001,94.33333333333334,98.80833333333334
1.1500000000000004,0.04250000000000001,94.46666666666667,98.94166666666668
1.1500000000000004,0.045000000000000005,94.53333333333333,99.06666666666668
1.1500000000000004,0.04750000000000001,94.50000000000001,99.16666666666667
1.1500000000000004,0.05000000000000001,94.53333333333333,99.25833333333333
1.1500000000000004,0.05250000000000001,94.56666666666668,99.31666666666666
1.1500000000000004,0.055000000000000014,94.5,99.40833333333333
1.1500000000000004,0.05750000000000001,94.43333333333335,99.475
1.1500000000000004,0.06000000000000001,94.5,99.53333333333333
1.1500000000000004,0.06250000000000001,94.5,99.55833333333332
1.1500000000000004,0.065,94.5,99.60833333333332
1.1500000000000004,0.0675,94.43333333333335,99.69166666666666
1.1500000000000004,0.07,94.4,99.73333333333333
1.1500000000000004,0.07250000000000001,94.46666666666667,99.775
1.1500000000000004,0.07500000000000001,94.43333333333334,99.79166666666667
1.1500000000000004,0.07750000000000001,94.43333333333334,99.80000000000001
1.1500000000000004,0.08,94.50000000000001,99.80833333333334
1.1500000000000004,0.0825,94.53333333333333,99.81666666666666
1.1500000000000004,0.085,94.56666666666668,99.825
1.1500000000000004,0.08750000000000001,94.53333333333335,99.825
1.1500000000000004,0.09000000000000001,94.46666666666667,99.83333333333334
1.1500000000000004,0.09250000000000001,94.26666666666667,99.84166666666667
1.1500000000000004,0.09500000000000001,94.20000000000002,99.84166666666667
1.1500000000000004,0.09750000000000002,94.13333333333334,99.84166666666667
1.1500000000000004,0.10000000000000002,94.0,99.84166666666667
1.1500000000000004,0.10250000000000001,93.9,99.85
1.1500000000000004,0.10500000000000001,93.83333333333334,99.85
1.1500000000000004,0.10750000000000001,93.83333333333334,99.85833333333332
1.1500000000000004,0.11000000000000001,93.86666666666667,99.85833333333332
1.1500000000000004,0.11250000000000002,93.76666666666667,99.86666666666666
1.1500000000000004,0.11500000000000002,93.7,99.86666666666666
1.1500000000000004,0.11750000000000002,93.7,99.86666666666666
1.2000000000000004,0.01,92.43333333333332,94.46666666666665
1.2000000000000004,0.0125,92.56666666666665,95.21666666666667
1.2000000000000004,0.015000000000000001,92.89999999999999,95.99166666666666
1.2000000000000004,0.0175,93.39999999999999,96.575
1.2000000000000004,0.020000000000000004,93.63333333333334,97.01666666666668
1.2000000000000004,0.022500000000000003,93.83333333333333,97.39166666666665
1.2000000000000004,0.025,93.96666666666667,97.83333333333334
1.2000000000000004,0.027500000000000004,94.06666666666669,98.075
1.2000000000000004,0.030000000000000006,94.06666666666668,98.2
1.2000000000000004,0.03250000000000001,94.16666666666667,98.38333333333334
1.2000000000000004,0.035,94.26666666666668,98.56666666666666
1.2000000000000004,0.037500000000000006,94.36666666666667,98.71666666666667
1.2000000000000004,0.04000000000000001,94.4,98.89166666666665
1.2000000000000004,0.04250000000000001,94.5,99.00833333333333
1.2000000000000004,0.045000000000000005,94.6,99.12499999999999
1.2000000000000004,0.04750000000000001,94.53333333333335,99.22500000000001
1.2000000000000004,0.05000000000000001,94.53333333333335,99.30833333333332
1.2000000000000004,0.05250000000000001,94.6,99.4
1.2000000000000004,0.055000000000000014,94.53333333333333,99.475
1.2000000000000004,0.05750000000000001,94.53333333333333,99.51666666666665
1.2000000000000004,0.06000000000000001,94.53333333333333,99.56666666666668
1.2000000000000004,0.06250000000000001,94.5,99.61666666666666
1.2000000000000004,0.065,94.5,99.67499999999998
1.2000000000000004,0.0675,94.43333333333335,99.73333333333333
1.2000000000000004,0.07,94.4,99.78333333333333
1.2000000000000004,0.07250000000000001,94.4,99.79166666666667
1.2000000000000004,0.07500000000000001,94.43333333333334,99.80000000000001
1.2000000000000004,0.07750000000000001,94.46666666666667,99.81666666666666
1.2000000000000004,0.08,94.46666666666667,99.81666666666666
1.2000000000000004,0.0825,94.50000000000001,99.825
1.2000000000000004,0.085,94.56666666666668,99.825
1.2000000000000004,0.08750000000000001,94.53333333333335,99.83333333333334
1.2000000000000004,0.09000000000000001,94.46666666666667,99.84166666666667
1.2000000000000004,0.09250000000000001,94.3,99.84166666666667
1.2000000000000004,0.09500000000000001,94.23333333333335,99.84166666666667
1.2000000000000004,0.09750000000000002,94.13333333333334,99.84166666666667
1.2000000000000004,0.10000000000000002,94.06666666666668,99.85833333333332
1.2000000000000004,0.10250000000000001,93.93333333333334,99.85833333333332
1.2000000000000004,0.10500000000000001,93.86666666666667,99.86666666666666
1.2000000000000004,0.10750000000000001,93.9,99.86666666666666
1.2000000000000004,0.11000000000000001,93.83333333333333,99.86666666666666
1.2000000000000004,0.11250000000000002,93.83333333333334,99.86666666666666
1.2000000000000004,0.11500000000000002,93.73333333333333,99.88333333333334
1.2000000000000004,0.11750000000000002,93.73333333333333,99.88333333333334
1.2500000000000004,0.01,92.43333333333331,94.55000000000001
1.2500000000000004,0.0125,92.56666666666666,95.325
1.2500000000000004,0.015000000000000001,92.93333333333332,96.11666666666666
1.2500000000000004,0.0175,93.4,96.65833333333333
1.2500000000000004,0.020000000000000004,93.73333333333333,97.14166666666668
1.2500000000000004,0.022500000000000003,93.86666666666666,97.50833333333333
1.2500000000000004,0.025,94.0,97.9
1.2500000000000004,0.027500000000000004,94.10000000000001,98.125
1.2500000000000004,0.030000000000000006,94.16666666666667,98.275
1.2500000000000004,0.03250000000000001,94.23333333333333,98.44166666666668
1.2500000000000004,0.035,94.33333333333334,98.63333333333334
1.2500000000000004,0.037500000000000006,94.46666666666667,98.8
1.2500000000000004,0.04000000000000001,94.36666666666667,98.96666666666667
1.2500000000000004,0.04250000000000001,94.6,99.11666666666665
1.2500000000000004,0.045000000000000005,94.56666666666668,99.225
1.2500000000000004,0.04750000000000001,94.56666666666668,99.29166666666666
1.2500000000000004,0.05000000000000001,94.6,99.38333333333333
1.2500000000000004,0.05250000000000001,94.63333333333334,99.44166666666668
1.2500000000000004,0.055000000000000014,94.66666666666667,99.525
1.2500000000000004,0.05750000000000001,94.56666666666669,99.56666666666665
1.2500000000000004,0.06000000000000001,94.53333333333333,99.61666666666667
1.2500000000000004,0.06250000000000001,94.53333333333333,99.66666666666666
1.2500000000000004,0.065,94.5,99.725
1.2500000000000004,0.0675,94.46666666666667,99.75833333333334
1.2500000000000004,0.07,94.36666666666667,99.78333333333333
1.2500000000000004,0.07250000000000001,94.43333333333334,99.80000000000001
1.2500000000000004,0.07500000000000001,94.43333333333332,99.81666666666666
1.2500000000000004,0.07750000000000001,94.46666666666667,99.825
1.2500000000000004,0.08,94.56666666666668,99.825
1.2500000000000004,0.0825,94.50000000000001,99.825
1.2500000000000004,0.085,94.53333333333333,99.83333333333334
1.2500000000000004,0.08750000000000001,94.53333333333335,99.84166666666667
1.2500000000000004,0.09000000000000001,94.46666666666667,99.84166666666667
1.2500000000000004,0.09250000000000001,94.3,99.85
1.2500000000000004,0.09500000000000001,94.20000000000002,99.85833333333332
1.2500000000000004,0.09750000000000002,94.23333333333335,99.85833333333332
1.2500000000000004,0.10000000000000002,94.06666666666668,99.85833333333332
1.2500000000000004,0.10250000000000001,93.93333333333334,99.86666666666666
1.2500000000000004,0.10500000000000001,93.86666666666667,99.86666666666666
1.2500000000000004,0.10750000000000001,93.86666666666667,99.875
1.2500000000000004,0.11000000000000001,93.86666666666667,99.88333333333334
1.2500000000000004,0.11250000000000002,93.8,99.88333333333334
1.2500000000000004,0.11500000000000002,93.73333333333333,99.9
1.2500000000000004,0.11750000000000002,93.73333333333333,99.91666666666667
1.3000000000000005,0.01,92.39999999999999,94.625
1.3000000000000005,0.0125,92.66666666666666,95.44166666666668
1.3000000000000005,0.015000000000000001,93.06666666666666,96.19166666666666
1.3000000000000005,0.0175,93.46666666666667,96.81666666666666
1.3000000000000005,0.020000000000000004,93.70000000000002,97.25833333333334
1.3000000000000005,0.022500000000000003,93.93333333333334,97.60833333333332
1.3000000000000005,0.025,93.96666666666667,98.0
1.3000000000000005,0.027500000000000004,94.16666666666669,98.16666666666666
1.3000000000000005,0.030000000000000006,94.13333333333335,98.35
1.3000000000000005,0.03250000000000001,94.3,98.53333333333333
1.3000000000000005,0.035,94.26666666666668,98.70833333333334
1.3000000000000005,0.037500000000000006,94.33333333333334,98.87499999999999
1.3000000000000005,0.04000000000000001,94.50000000000001,99.03333333333333
1.3000000000000005,0.04250000000000001,94.5,99.2
1.3000000000000005,0.045000000000000005,94.50000000000001,99.25000000000001
1.3000000000000005,0.04750000000000001,94.56666666666668,99.35833333333333
1.3000000000000005,0.05000000000000001,94.6,99.425
1.3000000000000005,0.05250000000000001,94.60000000000001,99.50833333333333
1.3000000000000005,0.055000000000000014,94.63333333333334,99.55
1.3000000000000005,0.05750000000000001,94.56666666666669,99.60833333333335
1.3000000000000005,0.06000000000000001,94.5,99.65833333333333
1.3000000000000005,0.06250000000000001,94.53333333333335,99.73333333333333
1.3000000000000005,0.065,94.56666666666668,99.75833333333334
1.3000000000000005,0.0675,94.46666666666667,99.78333333333333
1.3000000000000005,0.07,94.46666666666667,99.80833333333334
1.3000000000000005,0.07250000000000001,94.43333333333332,99.825
1.3000000000000005,0.07500000000000001,94.46666666666667,99.825
1.3000000000000005,0.07750000000000001,94.5,99.825
1.3000000000000005,0.08,94.56666666666668,99.825
1.3000000000000005,0.0825,94.56666666666668,99.83333333333334
1.3000000000000005,0.085,94.53333333333333,99.84166666666667
1.3000000000000005,0.08750000000000001,94.50000000000001,99.85
1.3000000000000005,0.09000000000000001,94.46666666666667,99.85833333333332
1.3000000000000005,0.09250000000000001,94.33333333333334,99.85833333333332
1.3000000000000005,0.09500000000000001,94.2,99.85833333333332
1.3000000000000005,0.09750000000000002,94.23333333333333,99.86666666666666
1.3000000000000005,0.10000000000000002,94.06666666666668,99.875
1.3000000000000005,0.10250000000000001,94.0,99.875
1.3000000000000005,0.10500000000000001,93.9,99.88333333333334
1.3000000000000005,0.10750000000000001,93.83333333333334,99.89166666666668
1.3000000000000005,0.11000000000000001,93.83333333333334,99.89166666666668
1.3000000000000005,0.11250000000000002,93.83333333333334,99.91666666666667
1.3000000000000005,0.11500000000000002,93.73333333333332,99.91666666666667
1.3000000000000005,0.11750000000000002,93.73333333333333,99.91666666666667
1.3500000000000005,0.01,92.39999999999999,94.72500000000001
1.3500000000000005,0.0125,92.66666666666666,95.525
1.3500000000000005,0.015000000000000001,93.13333333333333,96.26666666666668
1.3500000000000005,0.0175,93.5,96.875
1.3500000000000005,0.020000000000000004,93.70000000000002,97.31666666666666
1.3500000000000005,0.022500000000000003,93.9,97.75000000000001
1.3500000000000005,0.025,94.0,98.025
1.3500000000000005,0.027500000000000004,94.16666666666667,98.20833333333334
1.3500000000000005,0.030000000000000006,94.16666666666667,98.41666666666666
1.3500000000000005,0.03250000000000001,94.23333333333335,98.59166666666667
1.3500000000000005,0.035,94.30000000000001,98.8
1.3500000000000005,0.037500000000000006,94.36666666666667,98.95
1.3500000000000005,0.04000000000000001,94.56666666666668,99.125
1.3500000000000005,0.04250000000000001,94.56666666666668,99.21666666666667
1.3500000000000005,0.045000000000000005,94.5,99.325
1.3500000000000005,0.04750000000000001,94.56666666666668,99.39166666666668
1.3500000000000005,0.05000000000000001,94.63333333333334,99.46666666666667
1.3500000000000005,0.05250000000000001,94.60000000000001,99.54166666666666
1.3500000000000005,0.055000000000000014,94.63333333333334,99.60833333333335
1.3500000000000005,0.05750000000000001,94.60000000000001,99.64166666666668
1.3500000000000005,0.06000000000000001,94.53333333333335,99.70833333333334
1.3500000000000005,0.06250000000000001,94.6,99.75
1.3500000000000005,0.065,94.56666666666668,99.78333333333333
1.3500000000000005,0.0675,94.5,99.80833333333334
1.3500000000000005,0.07,94.46666666666667,99.81666666666668
1.3500000000000005,0.07250000000000001,94.43333333333332,99.825
1.3500000000000005,0.07500000000000001,94.5,99.825
1.3500000000000005,0.07750000000000001,94.5,99.825
1.3500000000000005,0.08,94.5,99.83333333333334
1.3500000000000005,0.0825,94.60000000000001,99.85
1.3500000000000005,0.085,94.53333333333333,99.85833333333332
1.3500000000000005,0.08750000000000001,94.46666666666667,99.85833333333332
1.3500000000000005,0.09000000000000001,94.4,99.85833333333332
1.3500000000000005,0.09250000000000001,94.33333333333334,99.86666666666666
1.3500000000000005,0.09500000000000001,94.2,99.875
1.3500000000000005,0.09750000000000002,94.23333333333333,99.875
1.3500000000000005,0.10000000000000002,94.1,99.89166666666668
1.3500000000000005,0.10250000000000001,94.0,99.89166666666668
1.3500000000000005,0.10500000000000001,93.86666666666667,99.89166666666668
1.3500000000000005,0.10750000000000001,93.86666666666667,99.90833333333335
1.3500000000000005,0.11000000000000001,93.83333333333334,99.91666666666667
1.3500000000000005,0.11250000000000002,93.83333333333334,99.91666666666667
1.3500000000000005,0.11500000000000002,93.7,99.91666666666667
1.3500000000000005,0.11750000000000002,93.73333333333332,99.91666666666667
1.4000000000000006,0.01,92.39999999999999,94.85
1.4000000000000006,0.0125,92.69999999999999,95.62499999999999
1.4000000000000006,0.015000000000000001,93.26666666666667,96.375
1.4000000000000006,0.0175,93.46666666666667,96.99166666666666
1.4000000000000006,0.020000000000000004,93.70000000000002,97.39999999999999
1.4000000000000006,0.022500000000000003,93.96666666666667,97.85000000000001
1.4000000000000006,0.025,94.06666666666668,98.09166666666667
1.4000000000000006,0.027500000000000004,94.13333333333333,98.275
1.4000000000000006,0.030000000000000006,94.2,98.50833333333333
1.4000000000000006,0.03250000000000001,94.26666666666668,98.65833333333333
1.4000000000000006,0.035,94.26666666666668,98.85833333333332
1.4000000000000006,0.037500000000000006,94.5,98.98333333333333
1.4000000000000006,0.04000000000000001,94.63333333333334,99.19166666666668
1.4000000000000006,0.04250000000000001,94.6,99.26666666666668
1.4000000000000006,0.045000000000000005,94.46666666666667,99.36666666666666
1.4000000000000006,0.04750000000000001,94.46666666666667,99.43333333333332
1.4000000000000006,0.05000000000000001,94.63333333333334,99.51666666666665
1.4000000000000006,0.05250000000000001,94.63333333333334,99.59166666666667
1.4000000000000006,0.055000000000000014,94.66666666666669,99.625
1.4000000000000006,0.05750000000000001,94.66666666666666,99.69166666666666
1.4000000000000006,0.06000000000000001,94.63333333333334,99.75
1.4000000000000006,0.06250000000000001,94.6,99.78333333333333
1.4000000000000006,0.065,94.53333333333335,99.8
1.4000000000000006,0.0675,94.46666666666667,99.81666666666668
1.4000000000000006,0.07,94.43333333333335,99.825
1.4000000000000006,0.07250000000000001,94.43333333333335,99.825
1.4000000000000006,0.07500000000000001,94.46666666666667,99.825
1.4000000000000006,0.07750000000000001,94.46666666666667,99.83333333333334
1.4000000000000006,0.08,94.5,99.85
1.4000000000000006,0.0825,94.53333333333333,99.85833333333332
1.4000000000000006,0.085,94.56666666666668,99.85833333333332
1.4000000000000006,0.08750000000000001,94.46666666666667,99.86666666666666
1.4000000000000006,0.09000000000000001,94.4,99.875
1.4000000000000006,0.09250000000000001,94.33333333333334,99.875
1.4000000000000006,0.09500000000000001,94.23333333333333,99.88333333333334
1.4000000000000006,0.09750000000000002,94.23333333333333,99.89166666666668
1.4000000000000006,0.10000000000000002,94.1,99.89166666666668
1.4000000000000006,0.10250000000000001,94.03333333333333,99.9
1.4000000000000006,0.10500000000000001,93.86666666666667,99.91666666666667
1.4000000000000006,0.10750000000000001,93.86666666666667,99.91666666666667
1.4000000000000006,0.11000000000000001,93.86666666666667,99.91666666666667
1.4000000000000006,0.11250000000000002,93.86666666666666,99.91666666666667
1.4000000000000006,0.11500000000000002,93.7,99.91666666666667
1.4000000000000006,0.11750000000000002,93.7,99.91666666666667
1.4500000000000006,0.01,92.36666666666665,94.88333333333334
1.4500000000000006,0.0125,92.83333333333333,95.775
1.4500000000000006,0.015000000000000001,93.29999999999998,96.48333333333335
1.4500000000000006,0.0175,93.53333333333335,97.06666666666666
1.4500000000000006,0.020000000000000004,93.73333333333333,97.48333333333335
1.4500000000000006,0.022500000000000003,94.03333333333333,97.92500000000003
1.4500000000000006,0.025,94.10000000000001,98.15
1.4500000000000006,0.027500000000000004,94.13333333333333,98.375
1.4500000000000006,0.030000000000000006,94.23333333333332,98.56666666666668
1.4500000000000006,0.03250000000000001,94.33333333333334,98.74999999999999
1.4500000000000006,0.035,94.36666666666667,98.92500000000001
1.4500000000000006,0.037500000000000006,94.56666666666668,99.08333333333333
1.4500000000000006,0.04000000000000001,94.6,99.23333333333333
1.4500000000000006,0.04250000000000001,94.53333333333335,99.33333333333334
1.4500000000000006,0.045000000000000005,94.46666666666668,99.425
1.4500000000000006,0.04750000000000001,94.56666666666668,99.475
1.4500000000000006,0.05000000000000001,94.66666666666669,99.56666666666668
1.4500000000000006,0.05250000000000001,94.70000000000002,99.6
1.4500000000000006,0.055000000000000014,94.70000000000002,99.66666666666666
1.4500000000000006,0.05750000000000001,94.70000000000002,99.70833333333334
1.4500000000000006,0.06000000000000001,94.56666666666668,99.78333333333333
1.4500000000000006,0.06250000000000001,94.53333333333335,99.8
1.4500000000000006,0.065,94.53333333333335,99.81666666666668
1.4500000000000006,0.0675,94.46666666666668,99.825
1.4500000000000006,0.07,94.43333333333335,99.825
1.4500000000000006,0.07250000000000001,94.46666666666667,99.825
1.4500000000000006,0.07500000000000001,94.46666666666667,99.84166666666667
1.4500000000000006,0.07750000000000001,94.46666666666667,99.85833333333332
1.4500000000000006,0.08,94.5,99.85833333333332
1.4500000000000006,0.0825,94.53333333333333,99.85833333333332
1.4500000000000006,0.085,94.53333333333333,99.875
1.4500000000000006,0.08750000000000001,94.46666666666668,99.875
1.4500000000000006,0.09000000000000001,94.4,99.88333333333334
1.4500000000000006,0.09250000000000001,94.33333333333334,99.89166666666668
1.4500000000000006,0.09500000000000001,94.23333333333333,99.89166666666668
1.4500000000000006,0.09750000000000002,94.2,99.89166666666668
1.4500000000000006,0.10000000000000002,94.13333333333334,99.90833333333335
1.4500000000000006,0.10250000000000001,94.03333333333333,99.91666666666667
1.4500000000000006,0.10500000000000001,93.86666666666667,99.91666666666667
1.4500000000000006,0.10750000000000001,93.86666666666667,99.91666666666667
1.4500000000000006,0.11000000000000001,93.86666666666667,99.91666666666667
1.4500000000000006,0.11250000000000002,93.86666666666666,99.91666666666667
1.4500000000000006,0.11500000000000002,93.73333333333333,99.91666666666667
1.4500000000000006,0.11750000000000002,93.7,99.92500000000001
1.5000000000000004,0.01,92.36666666666665,94.925
1.5000000000000004,0.0125,92.86666666666666,95.86666666666667
1.5000000000000004,0.015000000000000001,93.23333333333332,96.6
1.5000000000000004,0.0175,93.53333333333333,97.10833333333332
1.5000000000000004,0.020000000000000004,93.76666666666668,97.55000000000001
1.5000000000000004,0.022500000000000003,94.06666666666666,97.95833333333334
1.5000000000000004,0.025,94.13333333333334,98.18333333333332
1.5000000000000004,0.027500000000000004,94.06666666666666,98.42499999999998
1.5000000000000004,0.030000000000000006,94.23333333333333,98.61666666666667
1.5000000000000004,0.03250000000000001,94.30000000000001,98.83333333333333
1.5000000000000004,0.035,94.46666666666667,98.96666666666665
1.5000000000000004,0.037500000000000006,94.53333333333333,99.15833333333333
1.5000000000000004,0.04000000000000001,94.66666666666667,99.26666666666668
1.5000000000000004,0.04250000000000001,94.56666666666668,99.36666666666666
1.5000000000000004,0.045000000000000005,94.56666666666669,99.44166666666668
1.5000000000000004,0.04750000000000001,94.60000000000001,99.50833333333333
1.5000000000000004,0.05000000000000001,94.63333333333334,99.59166666666667
1.5000000000000004,0.05250000000000001,94.66666666666666,99.64166666666665
1.5000000000000004,0.055000000000000014,94.70000000000002,99.7
1.5000000000000004,0.05750000000000001,94.7,99.76666666666667
1.5000000000000004,0.06000000000000001,94.56666666666668,99.8
1.5000000000000004,0.06250000000000001,94.53333333333335,99.81666666666668
1.5000000000000004,0.065,94.53333333333335,99.81666666666668
1.5000000000000004,0.0675,94.50000000000001,99.825
1.5000000000000004,0.07,94.46666666666667,99.825
1.5000000000000004,0.07250000000000001,94.5,99.84166666666667
1.5000000000000004,0.07500000000000001,94.53333333333333,99.85833333333332
1.5000000000000004,0.07750000000000001,94.46666666666667,99.85833333333332
1.5000000000000004,0.08,94.46666666666667,99.875
1.5000000000000004,0.0825,94.53333333333335,99.875
1.5000000000000004,0.085,94.46666666666667,99.88333333333334
1.5000000000000004,0.08750000000000001,94.43333333333334,99.89166666666668
1.5000000000000004,0.09000000000000001,94.36666666666667,99.89166666666668
1.5000000000000004,0.09250000000000001,94.33333333333334,99.89166666666668
1.5000000000000004,0.09500000000000001,94.23333333333333,99.9
1.5000000000000004,0.09750000000000002,94.2,99.90833333333335
1.5000000000000004,0.10000000000000002,94.13333333333334,99.91666666666667
1.5000000000000004,0.10250000000000001,94.0,99.91666666666667
1.5000000000000004,0.10500000000000001,93.86666666666667,99.91666666666667
1.5000000000000004,0.10750000000000001,93.86666666666667,99.91666666666667
1.5000000000000004,0.11000000000000001,93.86666666666667,99.91666666666667
1.5000000000000004,0.11250000000000002,93.86666666666666,99.92500000000001
1.5000000000000004,0.11500000000000002,93.73333333333333,99.92500000000001
1.5000000000000004,0.11750000000000002,93.73333333333333,99.93333333333335
1.5500000000000005,0.01,92.4,95.03333333333333
1.5500000000000005,0.0125,93.0,95.96666666666667
1.5500000000000005,0.015000000000000001,93.26666666666668,96.69166666666666
1.5500000000000005,0.0175,93.66666666666667,97.18333333333334
1.5500000000000005,0.020000000000000004,93.93333333333334,97.61666666666666
1.5500000000000005,0.022500000000000003,94.06666666666668,98.00833333333333
